frame_timestamp,matched_ground_truth_timestamp,ground_truth_delta_us,velodyne_file,Cam1,Cam2,Cam3,Cam4,Cam5
1328389938860898,1328389938863628,2730,1328389938860898.bin,1328389938860898.jpg,1328389938860898.jpg,1328389938860898.jpg,1328389938860898.jpg,1328389938860898.jpg
1328389939060915,1328389939060545,370,1328389939060915.bin,1328389939060915.jpg,1328389939060915.jpg,1328389939060915.jpg,1328389939060915.jpg,1328389939060915.jpg
1328389939260820,1328389939260894,74,1328389939260820.bin,1328389939260820.jpg,1328389939260820.jpg,1328389939260820.jpg,1328389939260820.jpg,1328389939260820.jpg
1328389939461343,1328389939462025,682,1328389939461343.bin,1328389939461343.jpg,1328389939461343.jpg,1328389939461343.jpg,1328389939461343.jpg,1328389939461343.jpg
1328389939660742,1328389939663232,2490,1328389939660742.bin,1328389939660742.jpg,1328389939660742.jpg,1328389939660742.jpg,1328389939660742.jpg,1328389939660742.jpg
1328389939860709,1328389939863745,3036,1328389939860709.bin,1328389939860709.jpg,1328389939860709.jpg,1328389939860709.jpg,1328389939860709.jpg,1328389939860709.jpg
1328389940060671,1328389940066411,5740,1328389940060671.bin,1328389940060671.jpg,1328389940060671.jpg,1328389940060671.jpg,1328389940060671.jpg,1328389940060671.jpg
1328389940260640,1328389940263600,2960,1328389940260640.bin,1328389940260640.jpg,1328389940260640.jpg,1328389940260640.jpg,1328389940260640.jpg,1328389940260640.jpg
1328389940460611,1328389940463928,3317,1328389940460611.bin,1328389940460611.jpg,1328389940460611.jpg,1328389940460611.jpg,1328389940460611.jpg,1328389940460611.jpg
1328389940660584,1328389940664140,3556,1328389940660584.bin,1328389940660584.jpg,1328389940660584.jpg,1328389940660584.jpg,1328389940660584.jpg,1328389940660584.jpg
1328389940860543,1328389940863889,3346,1328389940860543.bin,1328389940860543.jpg,1328389940860543.jpg,1328389940860543.jpg,1328389940860543.jpg,1328389940860543.jpg
1328389941060501,1328389941064239,3738,1328389941060501.bin,1328389941060501.jpg,1328389941060501.jpg,1328389941060501.jpg,1328389941060501.jpg,1328389941060501.jpg
1328389941260478,1328389941258880,1598,1328389941260478.bin,1328389941260478.jpg,1328389941260478.jpg,1328389941260478.jpg,1328389941260478.jpg,1328389941260478.jpg
1328389941460449,1328389941459972,477,1328389941460449.bin,1328389941460449.jpg,1328389941460449.jpg,1328389941460449.jpg,1328389941460449.jpg,1328389941460449.jpg
1328389941660730,1328389941658071,2659,1328389941660730.bin,1328389941660730.jpg,1328389941660730.jpg,1328389941660730.jpg,1328389941660730.jpg,1328389941660730.jpg
1328389941860435,1328389941859144,1291,1328389941860435.bin,1328389941860435.jpg,1328389941860435.jpg,1328389941860435.jpg,1328389941860435.jpg,1328389941860435.jpg
1328389942060346,1328389942060406,60,1328389942060346.bin,1328389942060346.jpg,1328389942060346.jpg,1328389942060346.jpg,1328389942060346.jpg,1328389942060346.jpg
1328389942260316,1328389942261607,1291,1328389942260316.bin,1328389942260316.jpg,1328389942260316.jpg,1328389942260316.jpg,1328389942260316.jpg,1328389942260316.jpg
1328389942460283,1328389942462941,2658,1328389942460283.bin,1328389942460283.jpg,1328389942460283.jpg,1328389942460283.jpg,1328389942460283.jpg,1328389942460283.jpg
1328389942660259,1328389942664018,3759,1328389942660259.bin,1328389942660259.jpg,1328389942660259.jpg,1328389942660259.jpg,1328389942660259.jpg,1328389942660259.jpg
1328389942860232,1328389942864507,4275,1328389942860232.bin,1328389942860232.jpg,1328389942860232.jpg,1328389942860232.jpg,1328389942860232.jpg,1328389942860232.jpg
1328389943060186,1328389943063568,3382,1328389943060186.bin,1328389943060186.jpg,1328389943060186.jpg,1328389943060186.jpg,1328389943060186.jpg,1328389943060186.jpg
1328389943260152,1328389943263808,3656,1328389943260152.bin,1328389943260152.jpg,1328389943260152.jpg,1328389943260152.jpg,1328389943260152.jpg,1328389943260152.jpg
1328389943460116,1328389943463718,3602,1328389943460116.bin,1328389943460116.jpg,1328389943460116.jpg,1328389943460116.jpg,1328389943460116.jpg,1328389943460116.jpg
1328389943660104,1328389943657360,2744,1328389943660104.bin,1328389943660104.jpg,1328389943660104.jpg,1328389943660104.jpg,1328389943660104.jpg,1328389943660104.jpg
1328389943860066,1328389943858618,1448,1328389943860066.bin,1328389943860066.jpg,1328389943860066.jpg,1328389943860066.jpg,1328389943860066.jpg,1328389943860066.jpg
1328389944060064,1328389944059898,166,1328389944060064.bin,1328389944060064.jpg,1328389944060064.jpg,1328389944060064.jpg,1328389944060064.jpg,1328389944060064.jpg
1328389944259990,1328389944263876,3886,1328389944259990.bin,1328389944259990.jpg,1328389944259990.jpg,1328389944259990.jpg,1328389944259990.jpg,1328389944259990.jpg
1328389944459959,1328389944463539,3580,1328389944459959.bin,1328389944459959.jpg,1328389944459959.jpg,1328389944459959.jpg,1328389944459959.jpg,1328389944459959.jpg
1328389944659924,1328389944663550,3626,1328389944659924.bin,1328389944659924.jpg,1328389944659924.jpg,1328389944659924.jpg,1328389944659924.jpg,1328389944659924.jpg
1328389944859890,1328389944863686,3796,1328389944859890.bin,1328389944859890.jpg,1328389944859890.jpg,1328389944859890.jpg,1328389944859890.jpg,1328389944859890.jpg
1328389945059954,1328389945054191,5763,1328389945059954.bin,1328389945059954.jpg,1328389945059954.jpg,1328389945059954.jpg,1328389945059954.jpg,1328389945059954.jpg
1328389945259825,1328389945257344,2481,1328389945259825.bin,1328389945259825.jpg,1328389945259825.jpg,1328389945259825.jpg,1328389945259825.jpg,1328389945259825.jpg
1328389945459795,1328389945459825,30,1328389945459795.bin,1328389945459795.jpg,1328389945459795.jpg,1328389945459795.jpg,1328389945459795.jpg,1328389945459795.jpg
1328389945659760,1328389945663815,4055,1328389945659760.bin,1328389945659760.jpg,1328389945659760.jpg,1328389945659760.jpg,1328389945659760.jpg,1328389945659760.jpg
1328389945859792,1328389945856750,3042,1328389945859792.bin,1328389945859792.jpg,1328389945859792.jpg,1328389945859792.jpg,1328389945859792.jpg,1328389945859792.jpg
1328389946059693,1328389946057864,1829,1328389946059693.bin,1328389946059693.jpg,1328389946059693.jpg,1328389946059693.jpg,1328389946059693.jpg,1328389946059693.jpg
1328389946259661,1328389946256612,3049,1328389946259661.bin,1328389946259661.jpg,1328389946259661.jpg,1328389946259661.jpg,1328389946259661.jpg,1328389946259661.jpg
1328389946459631,1328389946459352,279,1328389946459631.bin,1328389946459631.jpg,1328389946459631.jpg,1328389946459631.jpg,1328389946459631.jpg,1328389946459631.jpg
1328389946659612,1328389946660512,900,1328389946659612.bin,1328389946659612.jpg,1328389946659612.jpg,1328389946659612.jpg,1328389946659612.jpg,1328389946659612.jpg
1328389946859582,1328389946858042,1540,1328389946859582.bin,1328389946859582.jpg,1328389946859582.jpg,1328389946859582.jpg,1328389946859582.jpg,1328389946859582.jpg
1328389947059528,1328389947063326,3798,1328389947059528.bin,1328389947059528.jpg,1328389947059528.jpg,1328389947059528.jpg,1328389947059528.jpg,1328389947059528.jpg
1328389947259513,1328389947264027,4514,1328389947259513.bin,1328389947259513.jpg,1328389947259513.jpg,1328389947259513.jpg,1328389947259513.jpg,1328389947259513.jpg
1328389947459483,1328389947463915,4432,1328389947459483.bin,1328389947459483.jpg,1328389947459483.jpg,1328389947459483.jpg,1328389947459483.jpg,1328389947459483.jpg
1328389947659434,1328389947664090,4656,1328389947659434.bin,1328389947659434.jpg,1328389947659434.jpg,1328389947659434.jpg,1328389947659434.jpg,1328389947659434.jpg
1328389947859421,1328389947864218,4797,1328389947859421.bin,1328389947859421.jpg,1328389947859421.jpg,1328389947859421.jpg,1328389947859421.jpg,1328389947859421.jpg
1328389948059373,1328389948055406,3967,1328389948059373.bin,1328389948059373.jpg,1328389948059373.jpg,1328389948059373.jpg,1328389948059373.jpg,1328389948059373.jpg
1328389948259331,1328389948263868,4537,1328389948259331.bin,1328389948259331.jpg,1328389948259331.jpg,1328389948259331.jpg,1328389948259331.jpg,1328389948259331.jpg
1328389948459296,1328389948463881,4585,1328389948459296.bin,1328389948459296.jpg,1328389948459296.jpg,1328389948459296.jpg,1328389948459296.jpg,1328389948459296.jpg
1328389948659274,1328389948664088,4814,1328389948659274.bin,1328389948659274.jpg,1328389948659274.jpg,1328389948659274.jpg,1328389948659274.jpg,1328389948659274.jpg
1328389948859242,1328389948863632,4390,1328389948859242.bin,1328389948859242.jpg,1328389948859242.jpg,1328389948859242.jpg,1328389948859242.jpg,1328389948859242.jpg
1328389949059198,1328389949054155,5043,1328389949059198.bin,1328389949059198.jpg,1328389949059198.jpg,1328389949059198.jpg,1328389949059198.jpg,1328389949059198.jpg
1328389949259174,1328389949256025,3149,1328389949259174.bin,1328389949259174.jpg,1328389949259174.jpg,1328389949259174.jpg,1328389949259174.jpg,1328389949259174.jpg
1328389949459161,1328389949457223,1938,1328389949459161.bin,1328389949459161.jpg,1328389949459161.jpg,1328389949459161.jpg,1328389949459161.jpg,1328389949459161.jpg
1328389949659110,1328389949658588,522,1328389949659110.bin,1328389949659110.jpg,1328389949659110.jpg,1328389949659110.jpg,1328389949659110.jpg,1328389949659110.jpg
1328389949859111,1328389949859740,629,1328389949859111.bin,1328389949859111.jpg,1328389949859111.jpg,1328389949859111.jpg,1328389949859111.jpg,1328389949859111.jpg
1328389950059044,1328389950061063,2019,1328389950059044.bin,1328389950059044.jpg,1328389950059044.jpg,1328389950059044.jpg,1328389950059044.jpg,1328389950059044.jpg
1328389950259012,1328389950262709,3697,1328389950259012.bin,1328389950259012.jpg,1328389950259012.jpg,1328389950259012.jpg,1328389950259012.jpg,1328389950259012.jpg
1328389950459008,1328389950454793,4215,1328389950459008.bin,1328389950459008.jpg,1328389950459008.jpg,1328389950459008.jpg,1328389950459008.jpg,1328389950459008.jpg
1328389950658965,1328389950655968,2997,1328389950658965.bin,1328389950658965.jpg,1328389950658965.jpg,1328389950658965.jpg,1328389950658965.jpg,1328389950658965.jpg
1328389950858915,1328389950857204,1711,1328389950858915.bin,1328389950858915.jpg,1328389950858915.jpg,1328389950858915.jpg,1328389950858915.jpg,1328389950858915.jpg
1328389951058880,1328389951058381,499,1328389951058880.bin,1328389951058880.jpg,1328389951058880.jpg,1328389951058880.jpg,1328389951058880.jpg,1328389951058880.jpg
1328389951258913,1328389951263666,4753,1328389951258913.bin,1328389951258913.jpg,1328389951258913.jpg,1328389951258913.jpg,1328389951258913.jpg,1328389951258913.jpg
1328389951458815,1328389951454841,3974,1328389951458815.bin,1328389951458815.jpg,1328389951458815.jpg,1328389951458815.jpg,1328389951458815.jpg,1328389951458815.jpg
1328389951658782,1328389951656320,2462,1328389951658782.bin,1328389951658782.jpg,1328389951658782.jpg,1328389951658782.jpg,1328389951658782.jpg,1328389951658782.jpg
1328389951858762,1328389951854187,4575,1328389951858762.bin,1328389951858762.jpg,1328389951858762.jpg,1328389951858762.jpg,1328389951858762.jpg,1328389951858762.jpg
1328389952058723,1328389952056197,2526,1328389952058723.bin,1328389952058723.jpg,1328389952058723.jpg,1328389952058723.jpg,1328389952058723.jpg,1328389952058723.jpg
1328389952258683,1328389952257317,1366,1328389952258683.bin,1328389952258683.jpg,1328389952258683.jpg,1328389952258683.jpg,1328389952258683.jpg,1328389952258683.jpg
1328389952458652,1328389952458549,103,1328389952458652.bin,1328389952458652.jpg,1328389952458652.jpg,1328389952458652.jpg,1328389952458652.jpg,1328389952458652.jpg
1328389952658612,1328389952654050,4562,1328389952658612.bin,1328389952658612.jpg,1328389952658612.jpg,1328389952658612.jpg,1328389952658612.jpg,1328389952658612.jpg
1328389952858589,1328389952863533,4944,1328389952858589.bin,1328389952858589.jpg,1328389952858589.jpg,1328389952858589.jpg,1328389952858589.jpg,1328389952858589.jpg
1328389953058556,1328389953053773,4783,1328389953058556.bin,1328389953058556.jpg,1328389953058556.jpg,1328389953058556.jpg,1328389953058556.jpg,1328389953058556.jpg
1328389953258526,1328389953253897,4629,1328389953258526.bin,1328389953258526.jpg,1328389953258526.jpg,1328389953258526.jpg,1328389953258526.jpg,1328389953258526.jpg
1328389953458491,1328389953454003,4488,1328389953458491.bin,1328389953458491.jpg,1328389953458491.jpg,1328389953458491.jpg,1328389953458491.jpg,1328389953458491.jpg
1328389953658457,1328389953663567,5110,1328389953658457.bin,1328389953658457.jpg,1328389953658457.jpg,1328389953658457.jpg,1328389953658457.jpg,1328389953658457.jpg
1328389953858426,1328389953853751,4675,1328389953858426.bin,1328389953858426.jpg,1328389953858426.jpg,1328389953858426.jpg,1328389953858426.jpg,1328389953858426.jpg
1328389954058390,1328389954055848,2542,1328389954058390.bin,1328389954058390.jpg,1328389954058390.jpg,1328389954058390.jpg,1328389954058390.jpg,1328389954058390.jpg
1328389954258361,1328389954253966,4395,1328389954258361.bin,1328389954258361.jpg,1328389954258361.jpg,1328389954258361.jpg,1328389954258361.jpg,1328389954258361.jpg
1328389954458340,1328389954454053,4287,1328389954458340.bin,1328389954458340.jpg,1328389954458340.jpg,1328389954458340.jpg,1328389954458340.jpg,1328389954458340.jpg
1328389954658294,1328389954653615,4679,1328389954658294.bin,1328389954658294.jpg,1328389954658294.jpg,1328389954658294.jpg,1328389954658294.jpg,1328389954658294.jpg
1328389954858265,1328389954853884,4381,1328389954858265.bin,1328389954858265.jpg,1328389954858265.jpg,1328389954858265.jpg,1328389954858265.jpg,1328389954858265.jpg
1328389955058228,1328389955054072,4156,1328389955058228.bin,1328389955058228.jpg,1328389955058228.jpg,1328389955058228.jpg,1328389955058228.jpg,1328389955058228.jpg
1328389955258196,1328389955255078,3118,1328389955258196.bin,1328389955258196.jpg,1328389955258196.jpg,1328389955258196.jpg,1328389955258196.jpg,1328389955258196.jpg
1328389955458167,1328389955456603,1564,1328389955458167.bin,1328389955458167.jpg,1328389955458167.jpg,1328389955458167.jpg,1328389955458167.jpg,1328389955458167.jpg
1328389955658131,1328389955657762,369,1328389955658131.bin,1328389955658131.jpg,1328389955658131.jpg,1328389955658131.jpg,1328389955658131.jpg,1328389955658131.jpg
1328389955858107,1328389955858923,816,1328389955858107.bin,1328389955858107.jpg,1328389955858107.jpg,1328389955858107.jpg,1328389955858107.jpg,1328389955858107.jpg
1328389956058069,1328389956060199,2130,1328389956058069.bin,1328389956058069.jpg,1328389956058069.jpg,1328389956058069.jpg,1328389956058069.jpg,1328389956058069.jpg
1328389956258033,1328389956261370,3337,1328389956258033.bin,1328389956258033.jpg,1328389956258033.jpg,1328389956258033.jpg,1328389956258033.jpg,1328389956258033.jpg
1328389956458001,1328389956455630,2371,1328389956458001.bin,1328389956458001.jpg,1328389956458001.jpg,1328389956458001.jpg,1328389956458001.jpg,1328389956458001.jpg
1328389956657970,1328389956653914,4056,1328389956657970.bin,1328389956657970.jpg,1328389956657970.jpg,1328389956657970.jpg,1328389956657970.jpg,1328389956657970.jpg
1328389956857936,1328389956862748,4812,1328389956857936.bin,1328389956857936.jpg,1328389956857936.jpg,1328389956857936.jpg,1328389956857936.jpg,1328389956857936.jpg
1328389957057893,1328389957053719,4174,1328389957057893.bin,1328389957057893.jpg,1328389957057893.jpg,1328389957057893.jpg,1328389957057893.jpg,1328389957057893.jpg
1328389957257876,1328389957254537,3339,1328389957257876.bin,1328389957257876.jpg,1328389957257876.jpg,1328389957257876.jpg,1328389957257876.jpg,1328389957257876.jpg
1328389957457838,1328389957453849,3989,1328389957457838.bin,1328389957457838.jpg,1328389957457838.jpg,1328389957457838.jpg,1328389957457838.jpg,1328389957457838.jpg
1328389957657812,1328389957653538,4274,1328389957657812.bin,1328389957657812.jpg,1328389957657812.jpg,1328389957657812.jpg,1328389957657812.jpg,1328389957657812.jpg
1328389957857775,1328389957854061,3714,1328389957857775.bin,1328389957857775.jpg,1328389957857775.jpg,1328389957857775.jpg,1328389957857775.jpg,1328389957857775.jpg
1328389958057740,1328389958055978,1762,1328389958057740.bin,1328389958057740.jpg,1328389958057740.jpg,1328389958057740.jpg,1328389958057740.jpg,1328389958057740.jpg
1328389958257715,1328389958253701,4014,1328389958257715.bin,1328389958257715.jpg,1328389958257715.jpg,1328389958257715.jpg,1328389958257715.jpg,1328389958257715.jpg
1328389958457700,1328389958454116,3584,1328389958457700.bin,1328389958457700.jpg,1328389958457700.jpg,1328389958457700.jpg,1328389958457700.jpg,1328389958457700.jpg
1328389958657643,1328389958654354,3289,1328389958657643.bin,1328389958657643.jpg,1328389958657643.jpg,1328389958657643.jpg,1328389958657643.jpg,1328389958657643.jpg
1328389958857610,1328389958853303,4307,1328389958857610.bin,1328389958857610.jpg,1328389958857610.jpg,1328389958857610.jpg,1328389958857610.jpg,1328389958857610.jpg
1328389959057569,1328389959053845,3724,1328389959057569.bin,1328389959057569.jpg,1328389959057569.jpg,1328389959057569.jpg,1328389959057569.jpg,1328389959057569.jpg
